"","Spanish","French","German","Italian","Chinese","Filipino, Tagalog","Polish","Korean","Hindi and related","Vietnamese","Japanese","Arabic","Portuguese","Greek","Russian","Persian, Iranian, Farsi","Thai, Siamese, Lao","Navajo","Yiddish, Jewish","Dutch","Armenian","Sub-Saharan Africa","Hebrew, Israeli","Dravidian","Serbo-Croatian, Yugoslavian, Slavonian","Magyar, Hungarian","Czech","Slovak","Swedish","Other East/Southeast Asian","Norwegian","Rumanian","Ukrainian, Ruthenian, Little Russian","Lithuanian","Finnish","Micronesian, Polynesian","Tibetan","Other Malayan","Turkish","Indonesian","Amharic, Ethiopian, etc","Danish","Near East Arabic dialect","Celtic","Siouan languages","Aleut, Eskimo","Albanian","Algonquian","American Indian, n.s","Athapascan","Muskogean","Slovene","Other or not reported","Other Balto-Slavic","Iroquoian","Hawaiian","Shoshonean/Hopi","Keres","Burmese, Lisu, Lolo","Tanoan languages","Other Persian dialects","Pima, Papago","Zuni","African, n.s","Mayan languages","Uralic","Basque","Hamitic","Yuman","Penutian-Sahaptin","Romany, Gypsy","Icelandic","Yaqui and other Sonoran, nec","Other Hokan languages","Other Altaic","Other Indian languages","Aztecan, Nahuatl, Uto-Aztecan","Salish, Flathead","Other Penutian","Kurukh","Caddoan","Caucasian, Georgian, Avar","English","N/A or blank"
"60",5062.5,1975,1087.5,3662.5,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",4337.5,1750,0,2125,0,0,4362.5,0,0,0,0,0,0,0,0,0,0,0,0,0,312.5,0,0,0,0,0,0,0,0,600,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",17737.5,962.5,462.5,2312.5,387.5,0,587.5,0,450,1575,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",37075,27475,5375,30900,4687.5,2900,16375,350,3900,212.5,900,812.5,5287.5,3500,1612.5,175,737.5,0,1487.5,1325,275,500,312.5,450,425,2275,425,1750,2662.5,0,175,525,150,500,412.5,0,0,0,425,350,0,0,0,312.5,0,0,287.5,0,0,0,0,0,137.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",3625,1712.5,1137.5,0,1400,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",7037.5,687.5,1237.5,2737.5,3837.5,287.5,2862.5,637.5,562.5,0,362.5,275,0,712.5,850,0,0,0,0,0,0,0,0,237.5,0,0,0,0,0,0,1400,0,737.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",23225,7400,2150,375,787.5,475,275,487.5,1512.5,600,0,1125,987.5,237.5,537.5,1650,800,0,0,0,450,837.5,0,0,0,662.5,0,0,487.5,0,0,0,212.5,0,0,0,0,0,475,0,2787.5,0,0,0,0,0,0,0,0,0,0,0,212.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",2975,1187.5,962.5,512.5,1050,1850,0,0,1200,487.5,862.5,187.5,0,625,0,0,0,0,0,150,0,0,0,0,0,0,237.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.5,0,0,0,0,0,0,0,0,0,0,0,0
"68",6675,2137.5,5250,1025,600,750,425,487.5,0,237.5,175,575,812.5,900,0,0,0,0,0,0,0,0,325,362.5,0,262.5,0,0,212.5,0,0,0,0,562.5,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",5187.5,1537.5,737.5,1462.5,0,0,1075,0,0,175,0,0,0,0,0,625,0,0,0,0,450,0,62.5,0,0,262.5,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",15300,3287.5,2362.5,3650,775,0,4262.5,737.5,0,337.5,300,550,475,2825,725,237.5,2350,0,175,212.5,0,0,0,275,275,0,1587.5,237.5,625,0,0,0,650,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",47250,2862.5,4175,5112.5,362.5,875,1462.5,450,0,275,450,387.5,337.5,275,0,175,537.5,0,0,262.5,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",7412.5,1662.5,512.5,125,0,0,125,712.5,0,0,0,0,362.5,0,0,0,150,0,0,212.5,0,0,0,0,0,300,0,212.5,450,0,237.5,0,0,512.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",1962.5,1350,1662.5,237.5,0,0,0,337.5,0,0,0,0,275,237.5,250,0,0,0,450,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",5125,1850,537.5,562.5,537.5,0,0,0,550,0,0,0,300,0,0,0,0,0,0,187.5,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",362662.5,44875,7687.5,7262.5,537.5,2975,3287.5,362.5,2475,700,812.5,2275,2900,1750,0,1537.5,1700,0,2337.5,0,0,1000,2712.5,0,0,1562.5,750,262.5,637.5,0,62.5,0,0,275,325,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",26937.5,12937.5,3025,3987.5,375,0,2475,237.5,2162.5,0,787.5,512.5,237.5,1862.5,462.5,212.5,1237.5,0,3262.5,1350,300,0,862.5,487.5,712.5,425,112.5,0,450,0,537.5,0,0,262.5,3012.5,0,0,0,500,0,0,0,0,262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",5600,125,812.5,0,1737.5,0,0,325,0,837.5,325,0,0,0,0,0,0,0,0,812.5,212.5,1175,0,0,0,237.5,600,262.5,0,0,0,212.5,0,0,0,0,0,0,0,400,0,237.5,0,212.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",24612.5,8925,6075,2650,2000,2675,1875,4687.5,2687.5,1962.5,200,2662.5,750,875,0,1162.5,262.5,0,750,1512.5,0,0,0,450,200,0,437.5,537.5,0,987.5,0,0,0,0,62.5,687.5,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",45075,26025,4862.5,10262.5,1150,1450,2762.5,0,487.5,1412.5,987.5,3187.5,1012.5,975,937.5,937.5,787.5,0,6212.5,300,325,0,1600,575,0,1500,0,500,0,0,175,925,0,575,0,0,0,0,1425,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80",5375,1362.5,837.5,600,0,0,512.5,0,0,300,0,0,0,0,0,0,512.5,0,0,0,0,0,0,0,0,0,0,0,212.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81",5487.5,462.5,1512.5,662.5,0,0,1262.5,0,412.5,0,0,237.5,0,275,0,0,0,0,0,0,487.5,0,0,0,537.5,487.5,0,0,0,0,0,0,0,687.5,0,0,0,0,0,0,0,212.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82",2150,575,275,1050,0,0,462.5,0,0,0,0,0,0,0,0,275,0,0,0,537.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",5375,600,737.5,237.5,0,0,237.5,212.5,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84",16812.5,950,0,975,1050,0,425,0,175,0,0,750,0,0,0,237.5,0,0,0,0,0,0,200,0,0,562.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",31612.5,2987.5,1125,1500,1562.5,2062.5,1225,487.5,212.5,1525,237.5,1937.5,687.5,0,0,575,100,0,387.5,262.5,0,450,300,0,0,237.5,0,325,625,0,150,0,237.5,0,0,0,0,0,0,237.5,0,562.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86",8800,2425,1175,150,0,0,87.5,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,837.5,350,0,362.5,175,87.5,0,300,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",350,487.5,525,0,0,0,0,0,0,387.5,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",14825,5562.5,6325,1125,2025,725,175,862.5,1337.5,100,1050,75,312.5,562.5,0,287.5,912.5,0,0,0,0,0,637.5,62.5,0,412.5,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",1450,375,775,0,0,0,0,0,0,0,1400,0,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",450,250,212.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",2625,587.5,437.5,0,0,237.5,0,487.5,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",3500,312.5,1200,312.5,0,0,0,587.5,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.5,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",2875,950,1862.5,0,425,75,0,37.5,2450,0,0,487.5,0,287.5,0,0,0,0,487.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",800,0,0,0,0,200,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",16875,9887.5,1537.5,587.5,2525,0,675,2200,1262.5,4212.5,1512.5,275,812.5,1387.5,1712.5,900,0,0,0,0,0,1325,0,2100,0,0,0,0,0,400,387.5,1012.5,0,0,0,0,0,325,0,0,0,487.5,0,0,0,0,0,0,0,0,0,0,0,0,0,812.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",26425,8600,7975,950,2225,2162.5,275,4937.5,1087.5,0,1262.5,237.5,1187.5,1037.5,1250,1050,2975,0,0,0,0,0,0,675,0,0,0,0,250,0,0,0,0,0,525,0,700,0,62.5,0,0,212.5,0,425,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,937.5,0,0,412.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",1150,350,650,0,0,0,0,0,0,0,100,0,50,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,350,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",2100,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",3050,0,150,300,0,0,0,0,0,0,350,0,250,0,0,0,0,150,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",5150,0,350,350,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",600,100,1550,0,0,0,0,250,0,0,250,0,0,0,0,0,450,0,0,350,0,450,0,0,0,0,0,0,0,0,300,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",8750,300,900,0,0,100,0,0,0,0,1050,0,0,0,0,0,0,0,0,250,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",1125,262.5,487.5,0,0,0,0,0,0,187.5,150,0,0,487.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",862.5,675,2925,0,2475,225,0,225,0,0,262.5,0,0,0,0,0,0,0,0,262.5,0,0,0,862.5,0,0,0,0,0,0,0,0,0,0,0,0,0,300,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0
"105",1725,862.5,600,0,0,75,0,0,225,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",0,0,862.5,0,0,0,0,0,0,0,0,0,0,262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",17662.5,1912.5,2400,937.5,2212.5,2100,2625,0,862.5,225,0,0,0,225,525,0,0,0,0,225,0,0,862.5,0,600,0,0,0,187.5,0,0,0,0,712.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108",16837.5,1725,3037.5,4762.5,3787.5,3637.5,3862.5,1312.5,4200,0,262.5,0,0,712.5,0,750,0,0,0,337.5,187.5,0,0,1650,1500,0,1087.5,0,225,0,187.5,0,525,0,0,0,0,0,0,0,0,187.5,712.5,0,0,0,450,0,0,0,0,562.5,0,0,0,0,0,0,337.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109",214650,8737.5,8962.5,9075,16012.5,20775,60375,10200,7875,300,3487.5,3300,1837.5,6037.5,4987.5,1912.5,1725,0,2550,0,300,5362.5,1050,1837.5,5662.5,187.5,862.5,1912.5,1350,1125,337.5,4912.5,1312.5,2437.5,0,0,0,0,0,0,0,0,2775,450,0,0,712.5,0,0,0,0,0,0,487.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110",62775,8287.5,9037.5,13950,4837.5,9000,28087.5,9712.5,6975,862.5,5062.5,4237.5,562.5,8325,4087.5,562.5,1125,0,3712.5,262.5,0,750,975,2250,862.5,1237.5,2475,487.5,750,0,187.5,0,0,1012.5,187.5,0,0,0,0,862.5,0,0,1350,1125,0,0,337.5,412.5,0,0,0,375,0,600,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111",67012.5,6825,21150,6900,1237.5,2137.5,5062.5,2325,4762.5,2062.5,975,1687.5,0,1350,412.5,412.5,0,112.5,0,1125,0,0,675,1200,1462.5,300,1087.5,712.5,1987.5,0,750,0,1162.5,1237.5,337.5,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112",125,0,5675,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,362.5,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",2675,837.5,2175,200,0,400,0,0,0,0,312.5,0,0,0,0,0,762.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114",3125,1150,562.5,287.5,287.5,0,4400,0,0,312.5,0,0,0,0,362.5,0,0,0,0,437.5,0,0,0,0,525,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",9275,837.5,2887.5,437.5,1600,1037.5,0,675,1800,512.5,1200,600,0,837.5,0,0,562.5,0,0,0,0,0,475,0,325,0,0,0,0,112.5,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,200,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",450,275,112.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117",6275,1550,2575,550,837.5,275,200,1200,400,0,1000,200,0,512.5,0,0,275,0,275,275,0,0,800,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",3337.5,1887.5,1100,112.5,0,437.5,0,275,0,0,0,0,0,250,0,0,0,0,0,237.5,0,637.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",6087.5,5475,9112.5,887.5,1475,800,0,0,1250,237.5,162.5,400,0,0,512.5,362.5,0,0,125,250,0,0,0,0,0,0,237.5,0,800,0,275,0,0,275,0,0,0,1450,0,0,0,0,0,0,0,0,0,0,475,0,0,0,0,75,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",2150,637.5,2212.5,562.5,0,0,287.5,875,0,0,0,0,0,0,0,0,0,0,0,2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",1075,0,75,0,0,0,562.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122",0,87.5,412.5,0,0,0,1525,0,0,0,0,287.5,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123",1887.5,0,1450,0,0,0,1200,350,0,0,162.5,0,0,0,325,0,0,0,0,400,0,0,0,0,1800,0,0,1025,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",4975,1037.5,1387.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",10212.5,600,275,0,362.5,0,1737.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,550,0,925,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",1300,0,2837.5,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",1125,275,312.5,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",262.5,0,275,637.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,0,0,0,0,0,0,0,0,0,362.5,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129",0,112.5,2712.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,325,0,0,0,0,0,0,0,0,0,0,112.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
