"","Spanish","French","Chinese","German","Hindi and related","Filipino, Tagalog","Italian","Vietnamese","Russian","Korean","Polish","Arabic","Japanese","Portuguese","Dravidian","Sub-Saharan Africa","Greek","Other or not reported","Persian, Iranian, Farsi","Serbo-Croatian, Yugoslavian, Slavonian","Navajo","Hebrew, Israeli","Thai, Siamese, Lao","Yiddish, Jewish","Armenian","Dutch","Rumanian","Ukrainian, Ruthenian, Little Russian","Other East/Southeast Asian","Czech","Tibetan","Magyar, Hungarian","Amharic, Ethiopian, etc","Albanian","Swedish","Other Malayan","Turkish","Norwegian","Indonesian","Micronesian, Polynesian","Hamitic","Slovak","Finnish","Lithuanian","Near East Arabic dialect","Other Balto-Slavic","Celtic","Danish","Hawaiian","Siouan languages","Aleut, Eskimo","Algonquian","Iroquoian","African, n.s","Athapascan","Burmese, Lisu, Lolo","Keres","Muskogean","Other Persian dialects","Icelandic","English","N/A or blank"
"97",4055.52,671.16,99.96,1299.48,0,0,199.92,0,0,0,357,0,614.04,0,0,0,0,199.92,0,0,0,0,171.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",4269.72,456.96,0,0,0,0,0,0,0,42.84,0,0,0,871.08,0,0,0,385.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.8,0,0,0,0,0,0,0,0,0,0,0,0
"99",5212.2,771.12,0,342.72,0,0,399.84,0,0,0,0,0,299.88,0,0,0,0,913.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",6254.64,57.12,0,357,0,342.72,0,0,0,0,0,0,0,0,0,0,0,114.24,0,456.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",6783,542.64,0,771.12,0,0,0,0,471.24,0,0,0,0,0,414.12,0,0,614.04,0,1756.44,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",13137.6,599.76,0,57.12,0,271.32,0,0,0,0,0,99.96,0,0,0,0,0,99.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",928.2,0,0,514.08,0,399.84,0,0,0,0,0,0,428.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",2870.28,342.72,1913.52,1199.52,2941.68,671.16,0,299.88,271.32,1013.88,0,357,842.52,828.24,0,614.04,342.72,0,0,0,0,0,485.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0,214.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",2841.72,528.36,0,85.68,571.2,0,0,0,0,342.72,0,0,0,0,913.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",214.2,985.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",24832.92,1328.04,2113.44,3084.48,2955.96,1128.12,1899.24,0,2284.8,3355.8,4255.44,357,785.4,0,0,1670.76,1099.56,299.88,0,614.04,0,0,0,0,0,0,42.84,0,0,0,699.72,228.48,0,0,85.68,357,0,0,0,0,0,314.16,0,871.08,0,0,0,0,0,0,0,0,0,0,0,257.04,0,0,0,0,0,0
"108",41340.6,342.72,4812.36,1942.08,13665.96,4740.96,2256.24,1328.04,399.84,2013.48,7882.56,499.8,828.24,0,5769.12,0,1170.96,656.88,0,2870.28,0,0,0,0,0,1328.04,0,2213.4,0,699.72,0,0,0,0,0,1270.92,828.24,628.32,0,0,0,0,0,342.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109",272776.56,8867.88,12880.56,4141.2,7654.08,15479.52,5783.4,4840.92,12852,4912.32,51665.04,6183.24,2941.68,0,1884.96,4369.68,3141.6,1242.36,1485.12,8910.72,0,2042.04,699.72,228.48,642.6,0,4469.64,3155.88,1670.76,1370.88,0,357,2156.28,571.2,885.36,0,1056.72,299.88,0,0,0,1770.72,0,2584.68,1013.88,1056.72,299.88,0,0,0,0,399.84,257.04,0,0,0,0,0,0,0,0,0
"110",119452.2,6468.84,7411.32,6197.52,15008.28,8682.24,6368.88,3184.44,7568.4,10238.76,30602.04,9453.36,6654.48,0,2584.68,3155.88,8239.56,728.28,2084.88,5454.96,485.52,185.64,785.4,1042.44,185.64,656.88,3284.4,528.36,0,1613.64,0,228.48,0,2156.28,1056.72,0,0,342.72,185.64,0,0,0,0,1627.92,1927.8,2713.2,357,342.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111",115668,7197.12,1984.92,17021.76,3184.44,7025.76,3213,1099.56,1356.6,571.2,5112.24,1656.48,1356.6,314.16,3598.56,0,2213.4,928.2,171.36,1228.08,485.52,0,442.68,214.2,0,1328.04,357,0,0,0,0,271.32,0,257.04,1042.44,0,228.48,656.88,0,0,0,399.84,214.2,357,0,0,299.88,999.6,0,0,0,299.88,656.88,0,0,0,0,0,0,0,0,0
"112",2641.8,342.72,0,8596.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2313.36,0,0,0,0,0,128.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",9881.76,1056.72,385.56,3712.8,257.04,585.48,171.36,0,0,0,342.72,0,0,0,0,799.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.72,0,0,0,0,0,0,0,0,556.92,0,1028.16,0,0,0,0,0,0,0,0,0,299.88,0,0,0,0,0,0
"114",9253.44,1185.24,471.24,1071,0,1071,0,0,0,0,685.44,2456.16,799.68,0,0,0,0,0,0,0,0,0,0,0,0,285.6,0,0,0,0,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.76,0,0,0,0
"115",17864.28,2170.56,556.92,1113.84,342.72,928.2,385.56,0,499.8,1328.04,0,0,299.88,214.2,556.92,342.72,0,0,0,685.44,0,0,0,728.28,0,99.96,0,0,0,985.32,0,971.04,342.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285.2,0,0,0,0,0,0,0,0
"116",956.76,171.36,0,1513.68,0,0,728.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117",15579.48,1713.6,1485.12,2284.8,299.88,0,756.84,0,0,0,299.88,0,813.96,714,0,0,185.64,0,0,0,0,0,0,0,214.2,1328.04,471.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",8211,2341.92,2813.16,771.12,1785,0,0,771.12,771.12,299.88,514.08,0,428.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728.28,0,0,0,0,0,0,0,0,0,1156.68,0,0,0,0,0,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",16579.08,2556.12,1613.64,10681.44,2413.32,299.88,899.64,1056.72,342.72,1499.4,442.68,856.8,2299.08,1156.68,0,0,0,1199.52,257.04,228.48,0,0,0,0,0,1642.2,0,0,0,0,0,0,0,0,0,285.6,0,0,171.36,0,0,0,0,0,0,0,0,0,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0
"120",7439.88,0,1199.52,3027.36,0,0,0,0,0,0,0,0,0,342.72,0,0,0,0,0,0,0,0,856.8,0,0,3798.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",2813.16,0,0,1328.04,0,0,342.72,0,471.24,0,171.36,499.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122",2927.4,42.84,0,456.96,0,514.08,385.56,0,699.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123",8196.72,428.4,0,842.52,1170.96,456.96,0,0,385.56,0,0,0,0,0,0,0,1013.88,0,0,1113.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",2941.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",13680.24,0,0,342.72,0,0,0,0,0,0,2841.72,0,0,0,0,0,0,0,0,299.88,0,0,0,0,628.32,0,0,0,0,0,0,328.44,0,0,0,0,0,0,0,0,0,728.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",1499.4,0,0,3669.96,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",928.2,299.88,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",4769.52,185.64,0,642.6,0,0,0,242.76,0,0,0,0,214.2,0,0,0,0,0,0,0,0,0,1699.32,0,0,756.84,0,0,0,0,0,0,0,0,128.52,0,0,0,0,0,0,0,0,0,0,0,0,128.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129",2341.92,471.24,0,3370.08,0,0,0,0,0,0,0,0,228.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.56,299.88,0,0,0,0,0,0,0,614.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130",1242.36,214.2,0,1342.32,671.16,0,0,0,971.04,0,0,0,0,0,0,0,0,0,0,1156.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",4455.36,428.4,2156.28,2413.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.24,0,0,0,0,0,0,542.64,0,0,0,0,0,0,0,0,0,0,0,628.32,0,0,0,0,0,0,0,0,0,0,0,0,0,499.8,0,0,0,0,0,0,0,0,0,0
"132",1013.88,0,0,1599.36,0,0,0,0,0,0,0,0,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",4212.6,542.64,0,542.64,0,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,128.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",1527.96,0,0,1170.96,0,799.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135",2027.76,499.8,0,485.52,0,0,0,0,0,1356.6,0,0,0,0,928.2,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136",2556.12,0,0,856.8,0,0,0,799.68,0,0,0,57.12,0,0,0,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,499.8,0,0,0,0,0,0,0,0
"137",1585.08,0,0,442.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",1099.56,913.92,0,0,0,0,0,0,0,0,0,0,699.72,0,0,0,0,128.52,0,0,0,0,0,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",1013.88,0,0,185.64,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140",8111.04,0,2356.2,913.92,0,0,0,471.24,928.2,0,0,685.44,614.04,0,0,756.84,0,0,0,1884.96,0,0,1342.32,428.4,0,0,0,0,1827.84,0,0,0,0,0,0,0,0,0,0,0,985.32,0,0,0,0,0,0,0,485.52,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",1285.2,1042.44,0,428.4,328.44,0,0,0,0,799.68,0,856.8,0,428.4,0,0,0,0,499.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.88,0,0,0,0,0,0,0,0,0,0
"142",3427.2,614.04,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143",342.72,214.2,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",1213.8,0,0,1442.28,0,0,0,171.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145",13994.4,99.96,0,956.76,542.64,0,0,428.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146",1399.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147",114.24,214.2,0,642.6,0,0,0,3512.88,0,314.16,157.08,0,99.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.96,0,0,0,0,0,0,0
"148",6625.92,1913.52,1870.68,2142,1013.88,0,0,0,2941.68,0,0,214.2,257.04,0,799.68,0,0,0,0,0,0,0,271.32,0,0,271.32,0,0,0,0,0,0,742.56,0,0,0,0,0,414.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149",3941.28,157.08,0,371.28,0,656.88,0,0,0,0,214.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150",628.32,0,0,114.24,0,0,0,0,0,0,0,0,157.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151",1056.72,0,0,0,0,0,199.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",28874.16,2598.96,5155.08,4626.72,1542.24,271.32,0,6426,1142.4,1056.72,0,1813.56,0,257.04,42.84,0,0,0,271.32,428.4,0,0,0,0,742.56,799.68,0,0,0,114.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.36,0,0,0,0,0,0,0,0,0,0
"153",728.28,414.12,0,342.72,0,0,0,0,0,328.44,0,0,0,0,0,0,0,0,171.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",1399.44,528.36,0,485.52,0,0,0,0,42.84,0,0,0,0,0,0,0,0,185.64,0,0,385.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155",1042.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156",2513.28,0,0,956.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",2913.12,99.96,414.12,628.32,0,0,0,0,0,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158",856.8,414.12,0,1527.96,0,0,0,0,0,285.6,0,0,0,0,0,0,0,0,0,0,0,142.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",3955.56,0,0,1099.56,285.6,0,328.44,0,0,0,0,1285.2,485.52,0,242.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160",5140.8,714,2156.28,571.2,1328.04,428.4,485.52,0,314.16,528.36,0,342.72,285.6,0,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813.96,0,0,0,0,328.44,0,0,499.8,0,0,0,0,0,0,99.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161",10153.08,1099.56,1385.16,3555.72,2527.56,0,571.2,5026.56,242.76,942.48,0,913.92,0,0,1199.52,171.36,0,0,385.56,528.36,0,0,0,385.56,0,0,0,0,0,0,0,485.52,0,1056.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162",4369.68,0,0,0,0,0,57.12,0,0,1085.28,0,0,0,0,0,0,0,0,0,0,0,0,385.56,0,0,0,0,0,0,242.76,0,0,0,0,0,0,0,0,0,985.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",1770.72,0,0,385.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",528.36,0,0,414.12,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",642.6,242.76,0,0,0,0,385.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166",2856,385.56,85.68,571.2,0,0,0,0,0,0,0,0,142.8,0,0,0,0,0,0,0,0,0,0,0,0,242.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167",1299.48,0,913.92,385.56,0,228.48,0,0,0,0,528.36,0,285.6,0,0,0,0,0,0,0,0,0,0,0,0,99.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168",3941.28,0,0,0,0,0,0,228.48,0,0,0,0,142.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169",985.32,228.48,0,2056.32,0,0,0,0,0,799.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",1385.16,899.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",299.88,399.84,0,0,956.76,0,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",9624.72,3812.76,0,1028.16,0,499.8,1071,2142,1071,257.04,0,357,0,728.28,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",21377.16,11395.44,1299.48,185.64,1199.52,0,1328.04,1527.96,0,0,228.48,1556.52,714,756.84,0,0,0,0,0,0,0,0,0,0,0,628.32,0,271.32,0,271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.68,542.64,0,0,0,0,0,0,0,0,0,0,0,0
"174",942.48,32586.96,0,0,0,0,0,0,0,0,271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175",171.36,799.68,0,0,0,0,185.64,1256.64,142.8,0,0,442.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",0,314.16,0,0,0,0,442.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",0,25889.64,0,0,0,0,0,0,0,0,128.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",5283.6,2084.88,0,1270.92,357,99.96,399.84,214.2,0,0,0,628.32,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",4412.52,25289.88,0,2413.32,0,0,0,0,0,0,314.16,585.48,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.56,0,0,0,0,0,0,0,0,0
"180",4526.76,66045,0,585.48,499.8,0,0,1613.64,0,0,0,742.56,357,0,342.72,157.08,0,0,0,0,0,0,385.56,0,0,228.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181",714,3941.28,0,271.32,0,0,0,228.48,0,0,0,0,0,0,0,585.48,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",3598.56,6368.88,799.68,1556.52,0,0,0,2341.92,0,0,0,1285.2,0,942.48,0,399.84,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",7654.08,44996.28,257.04,1285.2,614.04,0,685.44,0,128.52,0,813.96,0,871.08,257.04,0,0,371.28,0,0,0,0,0,0,0,0,0,428.4,0,0,0,0,0,0,0,499.8,0,185.64,0,0,0,0,371.28,0,0,0,0,485.52,0,0,0,0,756.84,0,0,0,0,0,0,0,0,0,0
"184",985.32,0,0,685.44,0,0,0,0,0,157.08,0,0,0,0,0,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",3512.88,314.16,0,357,0,0,314.16,0,0,0,0,0,0,0,0,0,885.36,0,0,0,0,0,0,0,0,271.32,0,0,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186",5169.36,885.36,342.72,1613.64,699.72,0,928.2,0,0,157.08,185.64,628.32,0,228.48,0,0,0,0,542.64,0,0,528.36,0,0,0,885.36,0,0,342.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187",12266.52,3470.04,3984.12,1970.64,2570.4,2127.72,3013.08,0,4955.16,1970.64,1542.24,0,228.48,0,1428,2584.68,271.32,671.16,428.4,357,0,0,0,314.16,0,0,0,0,0,257.04,0,0,385.56,0,0,542.64,157.08,0,0,0,0,185.64,0,785.4,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188",1428,157.08,0,114.24,0,271.32,0,0,0,385.56,0,0,0,0,0,0,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
